Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-11-13T21:00:00Z,EW,65.7,93,Market On Open,Filled,6110.1,"('EW', 'MDT')_OPEN_20231113_160000" 
2023-11-13T21:00:00Z,MDT,67.771545067,-75,Market On Open,Filled,-5082.865880025,"('EW', 'MDT')_OPEN_20231113_160000" 
2023-11-13T21:00:00Z,EXC,36.27249304,-155,Market On Open,Filled,-5622.2364212,"('EXC', 'NI')_OPEN_20231113_160000" 
2023-11-13T21:00:00Z,NI,24.042235795,167,Market On Open,Filled,4015.053377765,"('EXC', 'NI')_OPEN_20231113_160000" 
2023-11-15T21:00:00Z,CNP,26.424461778,-26,Market On Open,Filled,-687.036006228,"('CNP', 'D')_CLOSE_20231115_160000" 
2023-11-15T21:00:00Z,D,42.997455498,249,Market On Open,Filled,10706.366419002,"('CNP', 'D')_CLOSE_20231115_160000" 
2023-11-20T21:00:00Z,ENB,30.06390143,-42,Market On Open,Filled,-1262.68386006,"('ENB', 'FTI')_CLOSE_20231120_160000" 
2023-11-20T21:00:00Z,FTI,20.485545088,301,Market On Open,Filled,6166.149071488,"('ENB', 'FTI')_CLOSE_20231120_160000" 
2023-11-20T21:00:00Z,MCHP,80.205330884,57,Market On Open,Filled,4571.703860388,"('MCHP', 'ON')_CLOSE_20231120_160000" 
2023-11-20T21:00:00Z,ON,70.04,-136,Market On Open,Filled,-9525.44,"('MCHP', 'ON')_CLOSE_20231120_160000" 
2023-11-27T21:00:00Z,CAG,25.674885358,-364,Market On Open,Filled,-9345.658270312,"('CAG', 'KHC')_CLOSE_20231127_160000" 
2023-11-27T21:00:00Z,KHC,31.597823175,256,Market On Open,Filled,8089.0427328,"('CAG', 'KHC')_CLOSE_20231127_160000" 
2023-11-30T21:00:00Z,CMCSA,39.393012268,-156,Market On Open,Filled,-6145.309913808,"('CMCSA', 'T')_OPEN_20231130_160000" 
2023-11-30T21:00:00Z,T,14.96456634,201,Market On Open,Filled,3007.87783434,"('CMCSA', 'T')_OPEN_20231130_160000" 
2023-11-30T21:00:00Z,OXY,57.05321334,36,Market On Open,Filled,2053.91568024,"('OXY', 'SLB')_OPEN_20231130_160000" 
2023-11-30T21:00:00Z,SLB,49.297041904,-121,Market On Open,Filled,-5964.942070384,"('OXY', 'SLB')_OPEN_20231130_160000" 
2023-12-04T21:00:00Z,INTC,41.356125822,182,Market On Open,Filled,7526.814899604,"('INTC', 'MU')_CLOSE_20231204_160000" 
2023-12-04T21:00:00Z,MU,72.850412796,-180,Market On Open,Filled,-13113.07430328,"('INTC', 'MU')_CLOSE_20231204_160000" 
2023-12-04T21:00:00Z,D,42.444832305,-246,Market On Open,Filled,-10441.42874703,"('D', 'PPL')_CLOSE_20231204_160000" 
2023-12-04T21:00:00Z,PPL,24.641436076,156,Market On Open,Filled,3844.064027856,"('D', 'PPL')_CLOSE_20231204_160000" 
2023-12-04T21:00:00Z,CTRA,24.42670699,150,Market On Open,Filled,3664.0060485,"('CTRA', 'SLB')_CLOSE_20231204_160000" 
2023-12-04T21:00:00Z,SLB,49.134808372,-306,Market On Open,Filled,-15035.251361832,"('CTRA', 'SLB')_CLOSE_20231204_160000" 
2023-12-04T21:00:00Z,OXY,55.972001852,41,Market On Open,Filled,2294.852075932,"('OXY', 'XOM')_OPEN_20231204_160000" 
2023-12-04T21:00:00Z,XOM,96.229749714,-62,Market On Open,Filled,-5966.244482268,"('OXY', 'XOM')_OPEN_20231204_160000" 
2023-12-05T21:00:00Z,EXC,35.846846438,113,Market On Open,Filled,4050.693647494,"('EXC', 'PPL')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,PPL,24.445127215,-309,Market On Open,Filled,-7553.544309435,"('EXC', 'PPL')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,KMI,15.987191822,-77,Market On Open,Filled,-1231.013770294,"('KMI', 'SLB')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,SLB,47.905485199,444,Market On Open,Filled,21270.035428356,"('KMI', 'SLB')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,OXY,54.92940506,85,Market On Open,Filled,4668.9994301,"('OXY', 'SU')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,SU,29.470992543,-228,Market On Open,Filled,-6719.386299804,"('OXY', 'SU')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,CVE,15.462124829,140,Market On Open,Filled,2164.69747606,"('CVE', 'HAL')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,HAL,34.32931176,-219,Market On Open,Filled,-7518.11927544,"('CVE', 'HAL')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,CVE,15.462124829,117,Market On Open,Filled,1809.068604993,"('CVE', 'SLB')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,SLB,47.905485199,-155,Market On Open,Filled,-7425.350205845,"('CVE', 'SLB')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,CNP,27.397843902,-78,Market On Open,Filled,-2137.031824356,"('CNP', 'NEE')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,NEE,55.613473992,321,Market On Open,Filled,17851.925151432,"('CNP', 'NEE')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,GILD,73.88412515,-67,Market On Open,Filled,-4950.23638505,"('GILD', 'PFE')_OPEN_20231205_160000" 
2023-12-05T21:00:00Z,PFE,26.014657562,310,Market On Open,Filled,8064.54384422,"('GILD', 'PFE')_OPEN_20231205_160000" 
2023-12-07T21:00:00Z,CMCSA,39.00946596,132,Market On Open,Filled,5149.24950672,"('CMCSA', 'VZ')_CLOSE_20231207_160000" 
2023-12-07T21:00:00Z,VZ,33.90299154,-138,Market On Open,Filled,-4678.61283252,"('CMCSA', 'VZ')_CLOSE_20231207_160000" 
2023-12-08T21:00:00Z,GOOG,132.850860032,40,Market On Open,Filled,5314.03440128,"('GOOG', 'GOOGL')_CLOSE_20231208_160000" 
2023-12-08T21:00:00Z,GOOGL,131.433484234,-40,Market On Open,Filled,-5257.33936936,"('GOOG', 'GOOGL')_CLOSE_20231208_160000" 
2023-12-11T21:00:00Z,OXY,54.737008776,-63,Market On Open,Filled,-3448.431552888,"('OXY', 'WMB')_CLOSE_20231211_160000" 
2023-12-11T21:00:00Z,WMB,32.375797623,173,Market On Open,Filled,5601.012988779,"('OXY', 'WMB')_CLOSE_20231211_160000" 
2023-12-12T21:00:00Z,GILD,75.79532334,67,Market On Open,Filled,5078.28666378,"('GILD', 'PFE')_CLOSE_20231212_160000" 
2023-12-12T21:00:00Z,PFE,23.51961134,-310,Market On Open,Filled,-7291.0795154,"('GILD', 'PFE')_CLOSE_20231212_160000" 
2023-12-12T21:00:00Z,CVE,14.762270054,-140,Market On Open,Filled,-2066.71780756,"('CVE', 'HAL')_CLOSE_20231212_160000" 
2023-12-12T21:00:00Z,HAL,33.12343128,219,Market On Open,Filled,7254.03145032,"('CVE', 'HAL')_CLOSE_20231212_160000" 
2023-12-13T21:00:00Z,EXC,38.141636814,155,Market On Open,Filled,5911.95370617,"('EXC', 'NI')_CLOSE_20231213_160000" 
2023-12-13T21:00:00Z,NI,25.733222124,-167,Market On Open,Filled,-4297.448094708,"('EXC', 'NI')_CLOSE_20231213_160000" 
2023-12-13T21:00:00Z,CNP,29.020147442,78,Market On Open,Filled,2263.571500476,"('CNP', 'NEE')_CLOSE_20231213_160000" 
2023-12-13T21:00:00Z,NEE,60.262160832,-321,Market On Open,Filled,-19344.153627072,"('CNP', 'NEE')_CLOSE_20231213_160000" 
2023-12-13T21:00:00Z,EXC,38.141636814,-42,Market On Open,Filled,-1601.948746188,"('EXC', 'NEE')_OPEN_20231213_160000" 
2023-12-13T21:00:00Z,NEE,60.262160832,337,Market On Open,Filled,20308.348200384,"('EXC', 'NEE')_OPEN_20231213_160000" 
2023-12-13T21:00:00Z,KMI,16.170216342,-92,Market On Open,Filled,-1487.659903464,"('KMI', 'WMB')_OPEN_20231213_160000" 
2023-12-13T21:00:00Z,WMB,32.6462955,563,Market On Open,Filled,18379.8643665,"('KMI', 'WMB')_OPEN_20231213_160000" 
2023-12-14T21:00:00Z,MRK,99.329934408,-28,Market On Open,Filled,-2781.238163424,"('MRK', 'PFE')_CLOSE_20231214_160000" 
2023-12-14T21:00:00Z,PFE,23.322869344,255,Market On Open,Filled,5947.33168272,"('MRK', 'PFE')_CLOSE_20231214_160000" 
2023-12-14T21:00:00Z,EW,77.69,-93,Market On Open,Filled,-7225.17,"('EW', 'MDT')_CLOSE_20231214_160000" 
2023-12-14T21:00:00Z,MDT,77.463896752,75,Market On Open,Filled,5809.7922564,"('EW', 'MDT')_CLOSE_20231214_160000" 
2023-12-14T21:00:00Z,EXC,34.643932128,-113,Market On Open,Filled,-3914.764330464,"('EXC', 'PPL')_CLOSE_20231214_160000" 
2023-12-14T21:00:00Z,PPL,25.254906341,309,Market On Open,Filled,7803.766059369,"('EXC', 'PPL')_CLOSE_20231214_160000" 
2023-12-14T21:00:00Z,INTC,45.066434414,-102,Market On Open,Filled,-4596.776310228,"('INTC', 'MU')_OPEN_20231214_160000" 
2023-12-14T21:00:00Z,MU,82.022405696,100,Market On Open,Filled,8202.2405696,"('INTC', 'MU')_OPEN_20231214_160000" 
2023-12-15T21:00:00Z,OXY,57.81669186,-41,Market On Open,Filled,-2370.48436626,"('OXY', 'XOM')_CLOSE_20231215_160000" 
2023-12-15T21:00:00Z,XOM,96.154474658,62,Market On Open,Filled,5961.577428796,"('OXY', 'XOM')_CLOSE_20231215_160000" 
2023-12-15T21:00:00Z,EXC,32.747028793,42,Market On Open,Filled,1375.375209306,"('EXC', 'NEE')_CLOSE_20231215_160000" 
2023-12-15T21:00:00Z,NEE,58.44063456,-337,Market On Open,Filled,-19694.49384672,"('EXC', 'NEE')_CLOSE_20231215_160000" 
2023-12-18T21:00:00Z,GOOG,137.0620416,-62,Market On Open,Filled,-8497.8465792,"('GOOG', 'GOOGL')_OPEN_20231218_160000" 
2023-12-18T21:00:00Z,GOOGL,135.86293368,62,Market On Open,Filled,8423.50188816,"('GOOG', 'GOOGL')_OPEN_20231218_160000" 
2023-12-18T21:00:00Z,CMCSA,41.900095452,-203,Market On Open,Filled,-8505.719376756,"('CMCSA', 'VZ')_OPEN_20231218_160000" 
2023-12-18T21:00:00Z,VZ,32.98195296,212,Market On Open,Filled,6992.17402752,"('CMCSA', 'VZ')_OPEN_20231218_160000" 
2023-12-18T21:00:00Z,D,44.428836585,221,Market On Open,Filled,9818.772885285,"('D', 'PPL')_OPEN_20231218_160000" 
2023-12-18T21:00:00Z,PPL,25.415284902,-138,Market On Open,Filled,-3507.309316476,"('D', 'PPL')_OPEN_20231218_160000" 
2023-12-26T21:00:00Z,OXY,59.550224162,-36,Market On Open,Filled,-2143.808069832,"('OXY', 'SLB')_CLOSE_20231226_160000" 
2023-12-26T21:00:00Z,SLB,50.964498676,121,Market On Open,Filled,6166.704339796,"('OXY', 'SLB')_CLOSE_20231226_160000" 
2023-12-26T21:00:00Z,EXC,32.904332972,15,Market On Open,Filled,493.56499458,"('EXC', 'NEE')_OPEN_20231226_160000" 
2023-12-26T21:00:00Z,NEE,56.761415028,-121,Market On Open,Filled,-6868.131218388,"('EXC', 'NEE')_OPEN_20231226_160000" 
2023-12-26T21:00:00Z,EXC,32.904332972,85,Market On Open,Filled,2796.86830262,"('EXC', 'PPL')_OPEN_20231226_160000" 
2023-12-26T21:00:00Z,PPL,25.4718891,-234,Market On Open,Filled,-5960.4220494,"('EXC', 'PPL')_OPEN_20231226_160000" 
2023-12-27T21:00:00Z,EXC,32.75628198,-85,Market On Open,Filled,-2784.2839683,"('EXC', 'PPL')_CLOSE_20231227_160000" 
2023-12-27T21:00:00Z,PPL,25.509625232,234,Market On Open,Filled,5969.252304288,"('EXC', 'PPL')_CLOSE_20231227_160000" 
2023-12-27T21:00:00Z,EXC,32.75628198,-15,Market On Open,Filled,-491.3442297,"('EXC', 'NEE')_CLOSE_20231227_160000" 
