Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2024-01-03T21:00:00Z,GOOG,138.909399552,75,Market On Open,Filled,10418.2049664,"('GOOG', 'GOOGL')_CLOSE_PAIR TIMEOUT_20240103_160000" 
2024-01-03T21:00:00Z,GOOGL,137.461905341,-75,Market On Open,Filled,-10309.642900575,"('GOOG', 'GOOGL')_CLOSE_PAIR TIMEOUT_20240103_160000" 
2024-01-03T21:00:00Z,BAX,36.564133452,164,Market On Open,Filled,5996.517886128,"('BAX', 'MDT')_OPEN_20240103_160000" 
2024-01-03T21:00:00Z,MDT,78.51884434,-119,Market On Open,Filled,-9343.74247646,"('BAX', 'MDT')_OPEN_20240103_160000" 
2024-01-03T21:00:00Z,FTI,19.774378624,239,Market On Open,Filled,4726.076491136,"('FTI', 'WMB')_OPEN_20240103_160000" 
2024-01-03T21:00:00Z,WMB,34.13869758,-117,Market On Open,Filled,-3994.22761686,"('FTI', 'WMB')_OPEN_20240103_160000" 
2024-01-04T21:00:00Z,EXC,33.228194517,26,Market On Open,Filled,863.933057442,"('EXC', 'NEE')_OPEN_20240104_160000" 
2024-01-04T21:00:00Z,NEE,58.516531488,-194,Market On Open,Filled,-11352.207108672,"('EXC', 'NEE')_OPEN_20240104_160000" 
2024-01-05T21:00:00Z,EXC,33.394751883,-26,Market On Open,Filled,-868.263548958,"('EXC', 'NEE')_CLOSE_STOP_LOSS_20240105_160000" 
2024-01-05T21:00:00Z,NEE,58.563967068,194,Market On Open,Filled,11361.409611192,"('EXC', 'NEE')_CLOSE_STOP_LOSS_20240105_160000" 
2024-01-17T21:00:00Z,FTI,18.638487744,-239,Market On Open,Filled,-4454.598570816,"('FTI', 'WMB')_CLOSE_CLOSE_20240117_160000" 
2024-01-17T21:00:00Z,WMB,31.657579122,117,Market On Open,Filled,3703.936757274,"('FTI', 'WMB')_CLOSE_CLOSE_20240117_160000" 
2024-01-19T21:00:00Z,AMAT,165.546873012,-57,Market On Open,Filled,-9436.171761684,"('AMAT', 'NVDA')_OPEN_20240119_160000" 
2024-01-19T21:00:00Z,NVDA,60.0217930398,169,Market On Open,Filled,10143.683023726,"('AMAT', 'NVDA')_OPEN_20240119_160000" 
2024-01-22T21:00:00Z,KMI,15.69435259,-100,Market On Open,Filled,-1569.435259,"('KMI', 'SLB')_OPEN_20240122_160000" 
2024-01-22T21:00:00Z,SLB,48.086548302,576,Market On Open,Filled,27697.851821952,"('KMI', 'SLB')_OPEN_20240122_160000" 
